System Name,Body Name,Type,POI Id,Latitude,Longitude,Cmdr,Journal
Vela Dark Region VO-Q b5-1, B 6,Unknown,1,-31.815998,137.530807,Seven,"{
    ""timestamp"": ""2020-12-25T12:48:11Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2884204504473,
    ""BodyID"": 27,
    ""BodyName"": ""Vela Dark Region VO-Q b5-1 B 6"",
    ""Latitude"": -31.815998,
    ""Longitude"": 137.530807
}"
Vela Dark Region VO-Q b5-1, C 5,Unknown,1,-7.566299,-68.134361,Seven,"{
    ""timestamp"": ""2020-12-25T12:52:34Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2884204504473,
    ""BodyID"": 38,
    ""BodyName"": ""Vela Dark Region VO-Q b5-1 C 5"",
    ""Latitude"": -7.566299,
    ""Longitude"": -68.134361
}"
Vela Dark Region VO-Q b5-1, C 5,Unknown,1,-7.5663,-68.134361,Seven,"{
    ""timestamp"": ""2020-12-25T12:53:45Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2884204504473,
    ""BodyID"": 38,
    ""BodyName"": ""Vela Dark Region VO-Q b5-1 C 5"",
    ""Latitude"": -7.5663,
    ""Longitude"": -68.134361
}"
Vela Dark Region VO-Q b5-1, C 5,Unknown,1,-7.5663,-68.134361,Seven,"{
    ""timestamp"": ""2020-12-25T13:22:52Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2884204504473,
    ""BodyID"": 38,
    ""BodyName"": ""Vela Dark Region VO-Q b5-1 C 5"",
    ""Latitude"": -7.5663,
    ""Longitude"": -68.134361
}"
Vela Dark Region HB-X c1-28, E 3,Unknown,1,16.912561,-176.086044,Seven,"{
    ""timestamp"": ""2020-12-25T13:42:36Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 41,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 3"",
    ""Latitude"": 16.912561,
    ""Longitude"": -176.086044
}"
Vela Dark Region HB-X c1-28, E 3,Unknown,2,-28.83197,163.196365,Seven,"{
    ""timestamp"": ""2020-12-25T13:42:37Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 41,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 3"",
    ""Latitude"": -28.83197,
    ""Longitude"": 163.196365
}"
Vela Dark Region HB-X c1-28, E 3,Unknown,1,16.912535,-176.086044,Seven,"{
    ""timestamp"": ""2020-12-25T13:43:43Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 41,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 3"",
    ""Latitude"": 16.912535,
    ""Longitude"": -176.086044
}"
Vela Dark Region HB-X c1-28, E 3,Unknown,1,16.912535,-176.086044,Seven,"{
    ""timestamp"": ""2020-12-25T15:07:59Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 41,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 3"",
    ""Latitude"": 16.912535,
    ""Longitude"": -176.086044
}"
Vela Dark Region HB-X c1-28, E 3,Unknown,2,-28.831966,163.196365,Seven,"{
    ""timestamp"": ""2020-12-25T15:07:59Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 41,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 3"",
    ""Latitude"": -28.831966,
    ""Longitude"": 163.196365
}"
Vela Dark Region HB-X c1-28, E 3,Unknown,2,-28.831966,163.196365,Seven,"{
    ""timestamp"": ""2020-12-25T15:09:26Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 41,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 3"",
    ""Latitude"": -28.831966,
    ""Longitude"": 163.196365
}"
Vela Dark Region HB-X c1-28, E 3,Unknown,1,16.912535,-176.086044,Seven,"{
    ""timestamp"": ""2020-12-25T16:09:40Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 41,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 3"",
    ""Latitude"": 16.912535,
    ""Longitude"": -176.086044
}"
Vela Dark Region HB-X c1-28, E 3,Unknown,2,-28.831966,163.196365,Seven,"{
    ""timestamp"": ""2020-12-25T16:09:40Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 41,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 3"",
    ""Latitude"": -28.831966,
    ""Longitude"": 163.196365
}"
Vela Dark Region HB-X c1-28, E 2,Unknown,1,11.373723,-154.28569,Seven,"{
    ""timestamp"": ""2020-12-25T16:12:37Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 39,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 2"",
    ""Latitude"": 11.373723,
    ""Longitude"": -154.28569
}"
Vela Dark Region HB-X c1-28, E 2,Unknown,2,-4.533062,-176.338501,Seven,"{
    ""timestamp"": ""2020-12-25T16:12:37Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 39,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 2"",
    ""Latitude"": -4.533062,
    ""Longitude"": -176.338501
}"
Vela Dark Region HB-X c1-28, E 2,Unknown,2,-4.533066,-176.338501,Seven,"{
    ""timestamp"": ""2020-12-25T16:14:06Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 39,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 2"",
    ""Latitude"": -4.533066,
    ""Longitude"": -176.338501
}"
Vela Dark Region HB-X c1-28, E 2,Unknown,1,11.373721,-154.28569,Seven,"{
    ""timestamp"": ""2020-12-25T16:14:06Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 39,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 2"",
    ""Latitude"": 11.373721,
    ""Longitude"": -154.28569
}"
Vela Dark Region HB-X c1-28, E 2,Unknown,2,-4.533065,-176.338501,Seven,"{
    ""timestamp"": ""2020-12-25T16:47:27Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 39,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 2"",
    ""Latitude"": -4.533065,
    ""Longitude"": -176.338501
}"
Vela Dark Region HB-X c1-28, E 2,Unknown,1,11.373721,-154.28569,Seven,"{
    ""timestamp"": ""2020-12-25T16:47:27Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 39,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 2"",
    ""Latitude"": 11.373721,
    ""Longitude"": -154.28569
}"
Vela Dark Region HB-X c1-28, E 2,Unknown,1,11.373722,-154.28569,Seven,"{
    ""timestamp"": ""2020-12-25T16:48:41Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 39,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 2"",
    ""Latitude"": 11.373722,
    ""Longitude"": -154.28569
}"
Vela Dark Region HB-X c1-28, E 2,Unknown,2,-4.533065,-176.338501,Seven,"{
    ""timestamp"": ""2020-12-25T16:48:41Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 39,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 2"",
    ""Latitude"": -4.533065,
    ""Longitude"": -176.338501
}"
Vela Dark Region HB-X c1-28, E 2,Unknown,2,-4.533065,-176.338501,Seven,"{
    ""timestamp"": ""2020-12-25T17:19:54Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 39,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 2"",
    ""Latitude"": -4.533065,
    ""Longitude"": -176.338501
}"
Vela Dark Region HB-X c1-28, E 2,Unknown,1,11.373722,-154.28569,Seven,"{
    ""timestamp"": ""2020-12-25T17:19:54Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 7782245798594,
    ""BodyID"": 39,
    ""BodyName"": ""Vela Dark Region HB-X c1-28 E 2"",
    ""Latitude"": 11.373722,
    ""Longitude"": -154.28569
}"
Vela Dark Region FL-Y d63, A 5,Unknown,1,21.326082,-179.693054,Seven,"{
    ""timestamp"": ""2020-12-25T17:23:46Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 14,
    ""BodyName"": ""Vela Dark Region FL-Y d63 A 5"",
    ""Latitude"": 21.326082,
    ""Longitude"": -179.693054
}"
Vela Dark Region FL-Y d63, A 5,Unknown,2,20.504269,-125.858711,Seven,"{
    ""timestamp"": ""2020-12-25T17:23:47Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 14,
    ""BodyName"": ""Vela Dark Region FL-Y d63 A 5"",
    ""Latitude"": 20.504269,
    ""Longitude"": -125.858711
}"
Vela Dark Region FL-Y d63, A 5,Unknown,1,21.326092,-179.693039,Seven,"{
    ""timestamp"": ""2020-12-25T17:24:39Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 14,
    ""BodyName"": ""Vela Dark Region FL-Y d63 A 5"",
    ""Latitude"": 21.326092,
    ""Longitude"": -179.693039
}"
Vela Dark Region FL-Y d63, A 5,Unknown,2,20.504261,-125.858711,Seven,"{
    ""timestamp"": ""2020-12-25T17:25:09Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 14,
    ""BodyName"": ""Vela Dark Region FL-Y d63 A 5"",
    ""Latitude"": 20.504261,
    ""Longitude"": -125.858711
}"
Vela Dark Region FL-Y d63, A 5,Unknown,1,21.326092,-179.693039,Seven,"{
    ""timestamp"": ""2020-12-25T18:26:26Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 14,
    ""BodyName"": ""Vela Dark Region FL-Y d63 A 5"",
    ""Latitude"": 21.326092,
    ""Longitude"": -179.693039
}"
Vela Dark Region FL-Y d63, A 5,Unknown,2,20.504259,-125.858711,Seven,"{
    ""timestamp"": ""2020-12-25T18:26:26Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 14,
    ""BodyName"": ""Vela Dark Region FL-Y d63 A 5"",
    ""Latitude"": 20.504259,
    ""Longitude"": -125.858711
}"
Vela Dark Region FL-Y d63, A 5,Unknown,2,20.504261,-125.858719,Seven,"{
    ""timestamp"": ""2020-12-25T18:27:57Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 14,
    ""BodyName"": ""Vela Dark Region FL-Y d63 A 5"",
    ""Latitude"": 20.504261,
    ""Longitude"": -125.858719
}"
Vela Dark Region FL-Y d63, A 5,Unknown,1,21.326088,-179.693054,Seven,"{
    ""timestamp"": ""2020-12-25T18:27:57Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 14,
    ""BodyName"": ""Vela Dark Region FL-Y d63 A 5"",
    ""Latitude"": 21.326088,
    ""Longitude"": -179.693054
}"
Vela Dark Region FL-Y d63, A 5,Unknown,2,20.504259,-125.858711,Seven,"{
    ""timestamp"": ""2020-12-25T18:55:14Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 14,
    ""BodyName"": ""Vela Dark Region FL-Y d63 A 5"",
    ""Latitude"": 20.504259,
    ""Longitude"": -125.858711
}"
Vela Dark Region FL-Y d63, A 5,Unknown,1,21.326092,-179.693039,Seven,"{
    ""timestamp"": ""2020-12-25T18:55:14Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 14,
    ""BodyName"": ""Vela Dark Region FL-Y d63 A 5"",
    ""Latitude"": 21.326092,
    ""Longitude"": -179.693039
}"
Vela Dark Region FL-Y d63, B 1,Unknown,1,39.231075,-44.341862,Seven,"{
    ""timestamp"": ""2020-12-25T19:00:55Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 23,
    ""BodyName"": ""Vela Dark Region FL-Y d63 B 1"",
    ""Latitude"": 39.231075,
    ""Longitude"": -44.341862
}"
Vela Dark Region FL-Y d63, B 1,Unknown,2,47.642551,20.667847,Seven,"{
    ""timestamp"": ""2020-12-25T19:00:55Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 23,
    ""BodyName"": ""Vela Dark Region FL-Y d63 B 1"",
    ""Latitude"": 47.642551,
    ""Longitude"": 20.667847
}"
Vela Dark Region FL-Y d63, B 1,Unknown,2,47.642532,20.667847,Seven,"{
    ""timestamp"": ""2020-12-25T19:01:46Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 23,
    ""BodyName"": ""Vela Dark Region FL-Y d63 B 1"",
    ""Latitude"": 47.642532,
    ""Longitude"": 20.667847
}"
Vela Dark Region FL-Y d63, B 1,Unknown,1,39.231075,-44.341858,Seven,"{
    ""timestamp"": ""2020-12-25T19:01:46Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 23,
    ""BodyName"": ""Vela Dark Region FL-Y d63 B 1"",
    ""Latitude"": 39.231075,
    ""Longitude"": -44.341858
}"
Vela Dark Region FL-Y d63, B 1,Unknown,1,39.231075,-44.341858,Seven,"{
    ""timestamp"": ""2020-12-25T19:24:53Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 23,
    ""BodyName"": ""Vela Dark Region FL-Y d63 B 1"",
    ""Latitude"": 39.231075,
    ""Longitude"": -44.341858
}"
Vela Dark Region FL-Y d63, B 1,Unknown,2,47.642532,20.667847,Seven,"{
    ""timestamp"": ""2020-12-25T19:24:53Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 23,
    ""BodyName"": ""Vela Dark Region FL-Y d63 B 1"",
    ""Latitude"": 47.642532,
    ""Longitude"": 20.667847
}"
Vela Dark Region FL-Y d63, B 1,Unknown,1,39.231075,-44.341858,Seven,"{
    ""timestamp"": ""2020-12-25T19:26:18Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 23,
    ""BodyName"": ""Vela Dark Region FL-Y d63 B 1"",
    ""Latitude"": 39.231075,
    ""Longitude"": -44.341858
}"
Vela Dark Region FL-Y d63, B 1,Unknown,2,47.642536,20.66785,Seven,"{
    ""timestamp"": ""2020-12-25T19:26:18Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 23,
    ""BodyName"": ""Vela Dark Region FL-Y d63 B 1"",
    ""Latitude"": 47.642536,
    ""Longitude"": 20.66785
}"
Vela Dark Region FL-Y d63, B 1,Unknown,1,39.231075,-44.341858,Seven,"{
    ""timestamp"": ""2020-12-25T19:56:36Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 23,
    ""BodyName"": ""Vela Dark Region FL-Y d63 B 1"",
    ""Latitude"": 39.231075,
    ""Longitude"": -44.341858
}"
Vela Dark Region FL-Y d63, B 1,Unknown,2,47.642532,20.667849,Seven,"{
    ""timestamp"": ""2020-12-25T19:56:36Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 2175375739235,
    ""BodyID"": 23,
    ""BodyName"": ""Vela Dark Region FL-Y d63 B 1"",
    ""Latitude"": 47.642532,
    ""Longitude"": 20.667849
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,2,-19.553936,-1.946568,Seven,"{
    ""timestamp"": ""2020-12-25T20:07:14Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -19.553936,
    ""Longitude"": -1.946568
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,1,-31.48237,-44.505344,Seven,"{
    ""timestamp"": ""2020-12-25T20:07:14Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -31.48237,
    ""Longitude"": -44.505344
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,3,-36.79248,20.027063,Seven,"{
    ""timestamp"": ""2020-12-25T20:07:14Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -36.79248,
    ""Longitude"": 20.027063
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,1,-31.482378,-44.505348,Seven,"{
    ""timestamp"": ""2020-12-25T20:08:37Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -31.482378,
    ""Longitude"": -44.505348
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,2,-19.55397,-1.946578,Seven,"{
    ""timestamp"": ""2020-12-25T20:08:37Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -19.55397,
    ""Longitude"": -1.946578
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,3,-36.792461,20.027067,Seven,"{
    ""timestamp"": ""2020-12-26T13:06:08Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -36.792461,
    ""Longitude"": 20.027067
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,2,-19.55397,-1.946581,Seven,"{
    ""timestamp"": ""2020-12-26T13:06:08Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -19.55397,
    ""Longitude"": -1.946581
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,1,-31.482378,-44.505348,Seven,"{
    ""timestamp"": ""2020-12-26T13:06:08Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -31.482378,
    ""Longitude"": -44.505348
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,2,-19.553968,-1.94658,Seven,"{
    ""timestamp"": ""2020-12-26T13:07:23Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -19.553968,
    ""Longitude"": -1.94658
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,1,-31.482378,-44.505344,Seven,"{
    ""timestamp"": ""2020-12-26T13:07:23Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -31.482378,
    ""Longitude"": -44.505344
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,3,-36.792461,20.027067,Seven,"{
    ""timestamp"": ""2020-12-26T13:07:23Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -36.792461,
    ""Longitude"": 20.027067
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,1,-31.482378,-44.505344,Seven,"{
    ""timestamp"": ""2020-12-26T13:33:28Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -31.482378,
    ""Longitude"": -44.505344
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,2,-19.55397,-1.94658,Seven,"{
    ""timestamp"": ""2020-12-26T13:33:28Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -19.55397,
    ""Longitude"": -1.94658
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,3,-36.792461,20.027063,Seven,"{
    ""timestamp"": ""2020-12-26T13:33:28Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -36.792461,
    ""Longitude"": 20.027063
}"
Vela Dark Region RC-V b2-5, C 3,Unknown,3,-36.792461,20.027067,Seven,"{
    ""timestamp"": ""2020-12-26T13:34:35Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 11680297264513,
    ""BodyID"": 33,
    ""BodyName"": ""Vela Dark Region RC-V b2-5 C 3"",
    ""Latitude"": -36.792461,
    ""Longitude"": 20.027067
}"
